Time - Plot 0	Amplitude - Plot 0	
251	-0.0246165	
252	-0.0161851	
253	-0.0252651	
254	-0.0268866	
255	-0.0181308	
256	-0.0171579	
257	-0.0184551	
258	-0.00937502	
259	-0.0259137	
260	-0.0268866	
261	-0.00483499	
262	-0.00872644	
263	-0.0132665	
264	-0.00775358	
265	-0.0272108	
266	-0.0356423	
267	-0.0226708	
268	-0.0388852	
269	-0.0233194	
270	-0.0142393	
271	-0.0197522	
272	-0.0220222	
273	-0.0278594	
274	-0.0220222	
275	-0.0100236	
276	-0.0242923	
277	-0.0437495	
278	-0.0126179	
279	-0.0171579	
280	-0.035318	
281	-0.0314266	
282	-0.0184551	
283	-0.0161851	
284	-0.0207251	
285	-0.0213737	
286	-0.0194279	
287	-0.0275351	
288	-0.0122936	
289	-0.0223465	
290	-0.0152122	
291	-0.0242923	
292	-0.028508	
293	-0.0317509	
294	-0.026238	
295	-0.0135908	
296	-0.0109965	
297	-0.0311023	
298	-0.0314266	
299	-0.0165093	
300	-0.0119693	
301	-0.023968	
302	-0.033048	
303	-0.023968	
304	-0.0119693	
305	-0.026238	
306	-0.0369395	
307	-0.00969931	
308	-0.030778	
309	-0.0174822	
310	-0.0191037	
311	-0.0148879	
312	-0.0421281	
313	-0.0210494	
314	-0.0210494	
315	-0.0129422	
316	-0.0204008	
317	-0.0148879	
318	-0.0246165	
319	-0.0301294	
320	-0.0359666	
321	-0.028508	
322	-0.0103479	
323	-0.0463438	
324	-0.0327237	
325	-0.0148879	
326	-0.0236437	
327	-0.0323994	
328	-0.0171579	
329	-0.00905073	
330	-0.021698	
331	-0.0142393	
332	-0.0207251	
333	-0.0265623	
334	-0.0272108	
335	-0.0168336	
336	-0.0268866	
337	-0.0421281	
338	-0.0197522	
339	-0.00840216	
340	-0.0200765	
341	-0.026238	
342	-0.0346695	
343	-0.0460195	
344	-0.0298051	
345	-0.0265623	
346	-0.0255894	
347	-0.0161851	
348	-0.0317509	
349	-0.0242923	
350	-0.0304537	
351	-0.0191037	
352	-0.0233194	
353	-0.0379123	
354	-0.0220222	
355	-0.0142393	
356	-0.0333723	
357	-0.0473167	
358	-0.0135908	
359	-0.0210494	
360	-0.0200765	
361	-0.0204008	
362	-0.0233194	
363	-0.0142393	
364	-0.0129422	
365	-0.0311023	
366	-0.00872644	
367	-0.0145636	
368	-0.0200765	
369	-0.0356423	
370	-0.0223465	
371	-0.00742929	
372	-0.0178065	
373	-0.0281837	
374	-0.0327237	
375	-0.0126179	
376	-0.0301294	
377	-0.00969931	
378	-0.00969931	
379	-0.0165093	
380	-0.0184551	
381	-0.0181308	
382	-0.013915	
383	-0.0314266	
384	-0.0369395	
385	-0.0109965	
386	-0.0194279	
387	-0.0200765	
388	-0.0229951	
