Time - Plot 0	Amplitude - Plot 0	
153	0.0585123	
154	-0.032071	
155	-0.117025	
156	-0.0709702	
157	-0.0284246	
158	0.032071	
159	-0.0367906	
160	0.0621488	
161	-0.186446	
162	0	
163	-0.0621488	
164	-0.0662672	
165	-0.0852737	
166	-0.0301379	
167	-0.0552779	
168	0.0301379	
169	0.117025	
170	0	
171	0.032071	
172	-0.0284246	
173	-0.198972	
174	-0.150689	
175	0	
176	-0.271241	
177	-0.032071	
178	0.0904136	
179	-0.0662672	
180	0.0852737	
181	0.0662672	
182	0	
183	-0.032071	
184	-0.0852737	
185	0	
186	0	
187	0.132534	
188	-0.0904136	
189	0.0662672	
190	-0.0301379	
191	0	
192	0.257534	
193	-0.102807	
194	-0.0552779	
195	-0.0301379	
196	-0.0284246	
197	0.117025	
198	-0.0662672	
199	-0.0301379	
200	-0.0585123	
201	-0.0962129	
202	-0.0709702	
203	-0.0301379	
204	0.0367906	
205	0	
206	-0.032071	
207	0	
208	-0.150689	
209	-0.0301379	
210	0	
211	0.032071	
212	0.0342691	
213	-0.0662672	
214	0.0585123	
215	-0.124298	
216	-0.124298	
217	0	
218	-0.032071	
219	0.0301379	
220	-0.0301379	
221	-0.0621488	
222	0	
223	-0.0904136	
224	-0.0621488	
225	0.0301379	
226	-0.117025	
227	0	
228	-0.0621488	
229	-0.0342691	
230	-0.0301379	
231	0	
232	-0.0621488	
233	-0.032071	
234	-0.032071	
235	0	
236	0	
237	0	
238	0	
239	-0.416923	
240	-0.0585123	
241	-0.0585123	
242	-0.124298	
243	-0.0301379	
244	-0.0904136	
245	-0.0852737	
246	-0.0284246	
247	0.032071	
248	-0.0621488	
249	-0.0621488	
250	0.0342691	
251	-0.0962129	
252	-0.124298	
253	-0.0962129	
254	-0.0709702	
255	0	
256	-0.0904136	
257	0	
258	0	
259	-0.0284246	
260	-0.0585123	
261	-0.110372	
262	0.0342691	
263	0.0585123	
264	-0.0301379	
265	-0.0301379	
266	-0.0284246	
267	-0.117025	
268	-0.160355	
269	-0.0585123	
270	0.0301379	
271	0	
272	0.0268956	
273	0.0301379	
274	0.032071	
275	-0.0621488	
276	-0.124298	
277	-0.049775	
278	0.210965	
279	0	
280	0	
281	-0.14194	
282	0	
283	0.331115	
284	-0.0284246	
285	0.032071	
286	0.175537	
287	-0.0284246	
288	-0.0806867	
289	0.0284246	
290	-0.0962129	
291	0	
292	-0.0709702	
293	-0.0962129	
294	-0.157147	
295	-0.0284246	
296	0.032071	
297	-0.150689	
298	0	
299	0.110372	
300	-0.198802	
301	0	
302	0.0852737	
303	0	
304	-0.0552779	
305	-0.0621488	
306	-0.0301379	
307	-0.435041	
308	-0.0301379	
309	-0.171345	
310	-0.160355	
311	0.104765	
312	-0.0621488	
313	-0.0904136	
314	0.0268956	
315	-0.0585123	
316	-0.032071	
317	-0.0585123	
318	0	
319	-0.032071	
320	-0.0621488	
321	0	
322	-0.117025	
323	-0.0621488	
324	-0.0806867	
325	0	
326	-0.0962129	
327	-0.0662672	
328	0	
329	-0.0585123	
330	-0.0806867	
331	0	
332	-0.0621488	
333	-0.0621488	
334	-0.142123	
335	-0.0301379	
336	-0.049775	
337	-0.0962129	
338	0.124298	
339	0.215695	
340	-0.0904136	
341	-0.283881	
342	-0.0962129	
343	-0.110556	
344	0.0284246	
345	-0.0301379	
346	-0.142123	
347	-0.150689	
348	-0.124298	
349	0	
350	-0.032071	
351	-0.0585123	
352	-0.0284246	
353	-0.0904136	
354	-0.150689	
355	0	
356	-0.0962129	
357	0	
358	-0.0621488	
359	-0.160355	
360	-0.0301379	
361	-0.0621488	
362	-0.150689	
363	0	
364	0	
365	-0.0621488	
366	-0.0621488	
367	0.0621488	
368	-0.0662672	
369	-0.0301379	
370	-0.124298	
371	0.0621488	
372	0.0342691	
373	-0.0585123	
374	0	
375	-0.0301379	
376	-0.124298	
377	-0.0268956	
378	0.102807	
379	0.0301379	
380	-0.0585123	
381	-0.032071	
382	0.0904136	
383	0.0255227	
384	-0.0284246	
385	0	
386	0.354851	
387	-0.0621488	
388	-0.110556	
389	-0.0552779	
390	-0.0621488	
391	0	
392	-0.165834	
393	-0.117025	
394	-0.0621488	
395	-0.0585123	
396	-0.0301379	
397	-0.117025	
398	-0.0284246	
399	0.0284246	
400	0	
401	0.224497	
402	0	
403	-0.132534	
404	-0.110372	
405	-0.0621488	
406	-0.221111	
407	0	
408	-0.0301379	
409	-0.0342691	
410	0	
411	0.142123	
412	-0.032071	
413	-0.165834	
414	-0.0962129	
415	0.0552779	
416	-0.032071	
417	-0.0962129	
418	0	
419	0.0284246	
420	-0.352781	
421	-0.0904136	
422	0.0301379	
423	0.0904136	
424	-0.0585123	
425	-0.0585123	
426	0.0284246	
427	-0.239883	
428	-0.0301379	
429	0.119138	
430	-0.124298	
431	-0.032071	
432	-0.032071	
433	-0.0709702	
434	0.0585123	
435	-0.0585123	
436	-0.0585123	
437	0	
438	0.0827101	
439	-0.0552779	
440	-0.0301379	
441	0	
442	-0.032071	
443	-0.0301379	
444	-0.0301379	
445	0.0585123	
446	-0.0962129	
447	0	
448	-0.0301379	
449	-0.0552779	
450	-0.032071	
451	0	
452	-0.186446	
453	-0.0301379	
454	0	
455	-0.0904136	
456	-0.0962129	
457	0.0709702	
458	-0.0621488	
459	-0.0621488	
460	0.0268956	
461	-0.0621488	
462	-0.110372	
463	-0.032071	
464	0.0284246	
465	0.132534	
466	-0.0301379	
467	-0.0301379	
468	0.0301379	
469	-0.0621488	
470	-0.0621488	
471	0.032071	
472	0.0621488	
473	-0.032071	
474	0.0301379	
475	-0.0904136	
476	-0.150689	
477	0.0852737	
478	0	
479	-0.165834	
480	0	
481	-0.0301379	
482	-0.0621488	
483	-0.0621488	
484	-0.0904136	
485	-0.0284246	
486	-0.032071	
487	-0.0301379	
488	-0.124298	
489	-0.0904136	
490	-0.160355	
491	-0.0585123	
492	-0.0284246	
493	-0.0621488	
494	0	
495	-0.0962129	
496	-0.0621488	
497	0	
498	0	
499	-0.0301379	
500	-0.0301379	
501	-0.160355	
502	-0.0585123	
503	-0.0962129	
504	-0.032071	
505	0	
506	0	
507	-0.0662672	
508	-0.171345	
509	-0.0301379	
510	0.14194	
511	0.032071	
512	-0.0284246	
513	0.0301379	
514	-0.0301379	
515	0.0962129	
516	-0.0904136	
517	-0.0284246	
518	0.0552779	
519	0.124298	
520	0	
521	-0.0301379	
522	-0.0621488	
523	0.0301379	
524	-0.032071	
525	-0.0301379	
526	-0.175537	
527	-0.0904136	
528	-0.0301379	
529	0	
530	0	
531	-0.0585123	
532	-0.0662672	
533	-0.0397127	
534	-0.0585123	
535	0.0585123	
536	-0.0962129	
537	0.0284246	
538	-0.032071	
539	-0.032071	
540	-0.0585123	
541	-0.0904136	
542	-0.117025	
543	0.0301379	
544	-0.117025	
545	-0.0301379	
546	0.0662672	
547	-0.0621488	
548	-0.0301379	
549	-0.032071	
550	0	
551	-0.032071	
552	-0.0904136	
553	-0.032071	
554	-0.0585123	
555	-0.0852737	
556	-0.183953	
557	-0.0301379	
558	0.032071	
559	0	
560	-0.0621488	
561	0.0585123	
562	-0.124298	
563	-0.0585123	
564	-0.0904136	
565	-0.0301379	
566	-0.0621488	
567	0.160355	
568	0	
569	-0.032071	
570	-0.0852737	
571	-0.0904136	
572	-0.0904136	
573	-0.032071	
574	-0.0904136	
575	-0.198802	
576	-0.0621488	
577	-0.0621488	
578	-0.032071	
579	-0.0904136	
580	-0.0621488	
581	0	
582	-0.032071	
583	-0.0621488	
584	0.117025	
585	-0.0301379	
586	0	
587	-0.0268956	
588	-0.0621488	
589	0.0621488	
590	0	
591	-0.0621488	
592	-0.0904136	
593	-0.0621488	
594	-0.032071	
595	0	
596	0.0284246	
597	-0.0962129	
598	-0.0301379	
599	-0.0585123	
600	-0.0962129	
601	-0.0585123	
602	-0.102807	
603	-0.0585123	
604	-0.0585123	
605	-0.165834	
606	0.0301379	
607	0	
608	0.0301379	
609	-0.0284246	
610	-0.0301379	
611	-0.0284246	
612	-0.0342691	
613	0	
614	-0.0709702	
615	0.0367906	
616	-0.132534	
617	0.0621488	
618	0.0342691	
619	0.0662672	
620	-0.0552779	
621	-0.0852737	
622	0.0301379	
623	-0.0284246	
624	-0.032071	
625	-0.0904136	
626	-0.0621488	
627	-0.0662672	
628	-0.0852737	
629	-0.032071	
630	-0.0284246	
631	-0.032071	
632	-0.032071	
633	0	
634	-0.0621488	
635	0	
636	-0.0301379	
637	-0.0585123	
638	-0.150689	
639	0	
640	0.117025	
641	-0.0284246	
642	0	
643	-0.0904136	
644	-0.0904136	
645	-0.234049	
646	0	
647	-0.124298	
648	-0.160355	
649	0	
650	0.0301379	
651	-0.0585123	
652	-0.0621488	
653	-0.0301379	
654	-0.0621488	
655	-0.0621488	
656	-0.0662672	
657	0.0268956	
658	0	
659	0	
660	-0.0585123	
661	0	
662	-0.032071	
663	-0.0301379	
664	-0.0621488	
665	-0.032071	
666	0.0621488	
667	-0.0662672	
668	-0.0962129	
669	-0.0621488	
670	-0.110372	
671	-0.0301379	
672	-0.0852737	
673	0.032071	
674	0.0301379	
675	-0.0301379	
676	0.132534	
677	-0.117025	
678	-0.0342691	
679	0.0621488	
680	-0.175537	
681	-0.0284246	
682	0.0284246	
683	0.0301379	
684	0	
685	-0.0621488	
686	-0.0621488	
687	-0.032071	
688	-0.0962129	
689	0	
690	-0.0301379	
691	-0.0621488	
692	0	
693	-0.0301379	
694	0	
695	0	
696	0	
697	-0.0585123	
698	-0.0585123	
699	-0.0904136	
700	-0.0301379	
701	-0.117025	
702	0.032071	
703	-0.0904136	
704	-0.124298	
705	-0.0621488	
706	0.0397127	
707	-0.032071	
708	-0.0962129	
709	0	
710	-0.032071	
711	-0.0284246	
712	-0.165834	
713	-0.0621488	
714	0	
715	0.0585123	
716	-0.0301379	
717	-0.124298	
718	-0.183953	
719	-0.102807	
720	-0.0585123	
721	-0.0904136	
722	-0.0621488	
723	0.0342691	
724	0.0284246	
725	-0.0621488	
726	0.0284246	
727	-0.160355	
728	-0.0585123	
729	-0.0904136	
730	-0.0852737	
731	-0.0621488	
732	0	
733	0	
734	-0.0962129	
735	0.0585123	
736	-0.160355	
737	0	
738	0	
739	-0.0621488	
740	0	
741	-0.0621488	
742	0.032071	
743	0	
744	0.0621488	
745	-0.0284246	
746	-0.124298	
747	-0.0301379	
748	-0.0301379	
749	0.0284246	
750	-0.032071	
751	-0.132534	
752	0.0284246	
753	-0.0284246	
754	-0.0662672	
755	0.0301379	
756	-0.0621488	
757	-0.160355	
758	-0.102807	
759	-0.110556	
760	-0.0621488	
761	-0.032071	
762	-0.132534	
763	-0.0962129	
764	-0.0621488	
765	-0.186446	
766	-0.0585123	
767	0.0301379	
768	-0.198802	
769	-0.0621488	
770	-0.142123	
771	0.0585123	
772	-0.0342691	
773	-0.102807	
774	-0.0852737	
775	0	
776	0.032071	
777	-0.0585123	
778	-0.0621488	
779	-0.0621488	
780	-0.0585123	
781	-0.0852737	
782	-0.0284246	
783	0.117025	
784	0.119138	
785	0.076568	
786	0	
787	0.142123	
788	0	
789	-0.0301379	
790	0	
791	-0.186446	
792	0	
793	-0.209529	
794	-0.0904136	
795	0.198564	
796	-0.0904136	
797	-0.0662672	
798	-0.0662672	
799	-0.0806867	
800	-0.0662672	
801	-0.265069	
802	-0.0585123	
803	0.0852737	
804	-0.032071	
805	0.0709702	
806	-0.0904136	
807	0.0342691	
808	-0.0904136	
809	0.102807	
810	-0.117025	
811	-0.0662672	
812	-0.032071	
813	0.0301379	
814	0.124298	
815	-0.0621488	
816	-0.0301379	
817	-0.032071	
818	-0.0852737	
819	-0.0621488	
820	-0.0552779	
821	-0.0962129	
822	-0.175537	
823	-0.110556	
824	0	
825	-0.160355	
826	0	
827	-0.0662672	
828	0.0301379	
829	0.0301379	
830	0	
831	-0.0301379	
832	-0.0301379	
833	-0.0621488	
834	-0.0852737	
835	1.10588	
836	-0.0962129	
837	-0.0962129	
838	-0.0904136	
839	0.0301379	
840	-0.032071	
841	-0.117025	
842	-0.0995499	
843	0	
844	0.277989	
845	0.0585123	
846	0.0962129	
847	-0.0621488	
848	-0.0904136	
849	-0.0284246	
850	0.0621488	
851	-0.0621488	
852	0.0301379	
853	0.032071	
854	-0.0301379	
855	-0.032071	
856	0	
857	0.357414	
858	-0.0621488	
859	0.0962129	
860	0	
861	-0.331517	
862	0.305567	
863	-0.0301379	
864	0.132534	
865	0	
866	-0.110556	
867	-0.0904136	
868	0	
869	-0.160355	
870	-0.0962129	
871	-0.530137	
872	-0.032071	
873	-0.160355	
874	-0.352781	
875	-0.0585123	
876	-0.0585123	
877	-0.0284246	
878	-0.435041	
879	-0.0301379	
880	-0.352781	
881	0	
882	-0.032071	
883	0.0301379	
884	0.124298	
885	-0.0284246	
886	-0.0621488	
887	-0.0763917	
888	-0.110556	
889	-0.186446	
890	0.0342691	
891	-0.032071	
892	0	
893	-0.0301379	
894	-0.621488	
895	0	
896	-0.032071	
897	-0.0962129	
898	-0.0662672	
899	0.0709702	
900	-0.234049	
901	-0.0962129	
902	0.0342691	
903	0.0621488	
904	-0.0621488	
905	-0.0904136	
906	-0.0621488	
907	0.132534	
908	-0.0621488	
909	-0.150689	
910	-0.0621488	
911	0.0904136	
912	0.110372	
913	-0.0621488	
914	0	
915	-0.0585123	
916	-0.032071	
917	-0.0552779	
918	-0.0301379	
919	-0.0342691	
920	-0.0904136	
921	-0.0284246	
922	-0.032071	
923	0.0585123	
924	0	
925	-0.0301379	
926	-0.0301379	
927	-0.0585123	
928	-0.0962129	
929	-0.0904136	
930	-0.032071	
931	0.032071	
932	-0.0662672	
933	0	
934	0	
935	0	
936	0	
937	-0.0904136	
938	0	
939	0	
940	-0.0662672	
941	-0.0301379	
942	0	
943	-0.0621488	
944	-0.134478	
945	-0.0662672	
946	0.0284246	
947	-0.117025	
948	-0.032071	
949	-0.0904136	
950	0.0301379	
951	0.0301379	
952	-0.0301379	
953	-0.117025	
954	-0.0904136	
955	0.0621488	
956	0.0621488	
957	-0.0284246	
958	-0.0301379	
959	-0.0284246	
960	0.198564	
961	-0.032071	
962	0.277989	
963	-0.0585123	
964	-0.0806867	
965	-0.0301379	
966	0	
967	-0.0621488	
968	0.124298	
969	-0.0284246	
970	-0.0621488	
971	-0.0301379	
972	0	
973	-0.0621488	
974	0	
975	-0.0621488	
976	-0.352781	
977	-0.0301379	
978	-0.0662672	
979	-0.248595	
980	0	
981	-0.183953	
982	-0.117025	
983	-0.0301379	
984	0.0301379	
985	-0.124298	
986	0.0284246	
987	0	
988	-0.0962129	
989	-0.032071	
990	-0.132534	
991	0.0301379	
992	-0.0621488	
993	-0.117025	
994	-0.0301379	
995	-0.0904136	
996	0	
997	-0.150689	
998	-0.0585123	
999	-0.175537	
1000	-0.248595	
1001	-0.160355	
1002	-0.354851	
1003	-0.0904136	
1004	-0.132534	
1005	-0.0284246	
1006	-0.0284246	
1007	-0.0621488	
1008	0.0301379	
1009	-0.0709702	
1010	-0.0709702	
1011	-0.0284246	
1012	0.0662672	
1013	-0.0301379	
1014	-0.0284246	
1015	-0.117025	
1016	0.14194	
1017	0	
1018	0	
1019	0.0301379	
1020	-0.0904136	
1021	-0.0852737	
1022	-0.171345	
1023	-0.0621488	
1024	-0.032071	
1025	-0.175537	
1026	0.0621488	
1027	0	
1028	-0.032071	
1029	0.0852737	
1030	-0.0904136	
1031	0.0662672	
1032	-0.0284246	
1033	-0.0284246	
1034	-0.0852737	
1035	-0.032071	
1036	0.110556	
1037	-0.212911	
1038	0	
1039	-0.0301379	
1040	-0.0621488	
1041	0	
1042	0.102807	
1043	-0.357414	
1044	-0.0621488	
1045	0.0621488	
1046	-0.160355	
1047	0	
1048	-0.0662672	
1049	-0.0904136	
1050	-0.46387	
1051	0	
1052	-0.0585123	
1053	0.032071	
1054	-0.152783	
1055	-0.0397127	
1056	-0.032071	
1057	-0.0904136	
1058	-0.0585123	
1059	-0.104765	
1060	-0.032071	
1061	0.032071	
1062	-0.435041	
1063	0.0585123	
1064	-0.0662672	
1065	-0.0904136	
1066	-0.0904136	
1067	-0.0621488	
1068	0	
1069	-0.124298	
1070	0.0301379	
1071	-0.0621488	
1072	0.0995499	
1073	-0.0621488	
1074	0.0342691	
1075	-0.132534	
1076	-0.0585123	
1077	0	
1078	0	
1079	-0.132534	
1080	-0.0342691	
1081	0.0662672	
1082	-0.0284246	
1083	-0.0852737	
1084	-0.0301379	
1085	-0.198972	
1086	-0.0301379	
1087	-0.0585123	
1088	0	
1089	0.0301379	
1090	0	
1091	-0.0662672	
1092	-0.0585123	
1093	-0.0342691	
1094	-0.0284246	
1095	-0.0621488	
1096	-0.124298	
1097	0	
1098	0.0621488	
1099	-0.0904136	
1100	0.032071	
1101	-0.0852737	
1102	-0.0284246	
1103	-0.0284246	
1104	0	
1105	0.102807	
1106	-0.0301379	
1107	-0.0904136	
1108	-0.0962129	
1109	-0.0552779	
1110	-0.0709702	
1111	-0.551859	
1112	0	
1113	-0.0852737	
1114	-0.117025	
1115	-0.032071	
1116	-0.0621488	
1117	0	
1118	-0.0662672	
1119	0.175537	
1120	-0.0301379	
1121	-0.0621488	
1122	0.0621488	
1123	0	
1124	-0.0962129	
1125	-0.0662672	
1126	-0.0904136	
1127	0.0301379	
1128	0.032071	
1129	-0.0904136	
1130	-0.0397127	
1131	-0.0962129	
1132	-0.0301379	
1133	-0.150689	
1134	0.0301379	
1135	0	
1136	-0.0301379	
1137	-0.0301379	
1138	0	
1139	-0.0621488	
1140	0	
1141	0	
1142	-0.0585123	
1143	-0.117025	
1144	-0.0904136	
1145	0	
1146	-0.032071	
1147	0	
1148	-0.150689	
1149	-0.248595	
1150	0	
1151	0.0904136	
1152	-0.032071	
1153	-0.0585123	
1154	-0.150689	
1155	-0.0301379	
1156	-0.0709702	
1157	0.0662672	
1158	0.0301379	
1159	-0.0342691	
1160	0.0342691	
1161	-0.239883	
1162	-0.0585123	
1163	0.0962129	
1164	0.310744	
1165	-0.124298	
1166	-0.110556	
1167	-0.0962129	
1168	-0.032071	
1169	-0.183953	
1170	0.495519	
1171	-0.0806867	
1172	0	
1173	-0.0342691	
1174	-0.0342691	
1175	0	
1176	-0.0621488	
1177	-0.0904136	
1178	0.171345	
1179	-0.0284246	
1180	-0.0585123	
1181	0.0827101	
1182	-0.0621488	
1183	-0.0552779	
1184	-0.0552779	
1185	-0.0662672	
1186	0	
1187	-0.0301379	
1188	0.0904136	
1189	-0.0662672	
1190	0.212911	
1191	0.0301379	
1192	0.0284246	
1193	0.132534	
1194	-0.0621488	
1195	-0.0662672	
1196	-0.0852737	
1197	-0.0585123	
1198	-0.124298	
1199	-0.132534	
1200	-0.0301379	
1201	-0.0962129	
1202	-0.0662672	
1203	-0.0621488	
1204	-0.0585123	
1205	-0.0904136	
1206	0	
1207	-0.0852737	
1208	-0.331517	
1209	0.0621488	
1210	-0.0852737	
1211	-0.0621488	
1212	-0.0585123	
1213	-0.186446	
1214	0.0284246	
1215	-0.0523823	
1216	-0.0904136	
1217	-0.0904136	
1218	0.0621488	
1219	-0.0904136	
1220	-0.0585123	
1221	-0.224497	
1222	-0.032071	
1223	0	
1224	0	
1225	0.0621488	
1226	-0.102807	
1227	0	
1228	-0.0301379	
1229	-0.0662672	
1230	0	
1231	0	
1232	-0.0962129	
1233	0.0342691	
1234	-0.0621488	
1235	-0.032071	
1236	0	
1237	-0.124298	
1238	-0.0301379	
1239	-0.110372	
1240	0.0852737	
1241	-0.0621488	
1242	0	
1243	0	
1244	-0.0301379	
1245	-0.0552779	
1246	-0.0268956	
1247	-0.0621488	
1248	0	
1249	0.0621488	
1250	-0.124298	
1251	-0.0852737	
1252	-0.0806867	
1253	0	
1254	0	
1255	-0.0962129	
1256	0.0301379	
1257	0.032071	
1258	-0.124298	
1259	-0.0904136	
1260	-0.117025	
1261	-0.0301379	
1262	-0.0904136	
1263	-0.0904136	
1264	-0.117025	
1265	0.0662672	
1266	-0.0301379	
1267	-0.142123	
1268	0.0301379	
1269	-0.186446	
1270	0.142123	
1271	0.331517	
1272	-0.31267	
1273	-0.0709702	
1274	-0.0301379	
1275	-0.0585123	
1276	-0.0621488	
1277	-0.0904136	
1278	-0.171345	
1279	-0.0621488	
1280	-0.0904136	
1281	-0.198802	
1282	-0.0585123	
1283	-0.0621488	
1284	0.0301379	
1285	0.0709702	
1286	-0.0268956	
1287	-0.0552779	
1288	-0.032071	
1289	0	
1290	-0.0621488	
1291	0.0301379	
1292	-0.032071	
1293	-0.0585123	
1294	-0.198564	
1295	-0.0904136	
1296	-0.0301379	
1297	0.0301379	
1298	0.0301379	
1299	-0.0301379	
1300	-0.0621488	
1301	0.0585123	
1302	0	
1303	0.0301379	
1304	-0.0962129	
1305	-0.032071	
1306	-0.0904136	
1307	-0.239883	
1308	-0.0585123	
1309	-0.142123	
1310	-0.0904136	
1311	-0.0621488	
1312	-0.186446	
1313	-0.198802	
1314	-0.110556	
1315	0	
1316	0	
1317	-0.0621488	
1318	0	
1319	-0.0904136	
1320	-0.0301379	
1321	-0.124298	
1322	-0.032071	
1323	-0.71965	
1324	-0.0662672	
1325	-0.032071	
1326	0.0552779	
1327	0	
1328	0.0852737	
1329	-0.032071	
1330	-0.032071	
1331	0	
1332	0	
1333	0	
1334	0	
1335	0	
1336	-0.0342691	
1337	0.165834	
1338	-0.0621488	
1339	0	
1340	0	
1341	-0.0301379	
1342	0	
1343	0	
1344	-0.132534	
1345	0.032071	
1346	-0.0662672	
1347	-0.0904136	
1348	-0.0904136	
1349	-0.229175	
1350	0.0585123	
1351	0	
1352	-0.032071	
1353	0.277989	
1354	-0.0552779	
1355	-0.0585123	
1356	-0.0284246	
1357	-0.117025	
1358	0	
1359	-0.0852737	
1360	-0.0621488	
1361	0	
1362	0.186446	
1363	-0.14194	
1364	-0.0662672	
1365	0.124298	
1366	-0.255821	
1367	-0.0585123	
1368	-0.150689	
1369	0	
1370	-0.0284246	
1371	-0.0301379	
1372	-0.110556	
1373	0	
1374	-0.032071	
1375	0	
1376	0.331115	
1377	0.175537	
1378	-0.117025	
1379	-0.0301379	
1380	-0.102807	
1381	0	
1382	-0.0904136	
1383	0.0284246	
1384	-0.0621488	
1385	-0.0621488	
1386	-0.0284246	
1387	-0.0621488	
1388	-0.331517	
1389	-0.261911	
1390	-0.124298	
1391	-0.0585123	
1392	-0.198972	
1393	-0.0904136	
1394	0.0904136	
1395	-0.032071	
1396	-0.134478	
1397	-0.239883	
1398	-0.124298	
1399	0.032071	
1400	-0.331336	
1401	0	
1402	0.0301379	
1403	0.0585123	
1404	-0.210965	
1405	0.212911	
1406	-0.0962129	
1407	-0.0585123	
1408	0.0621488	
1409	-0.032071	
1410	0	
1411	-0.0284246	
1412	-0.0301379	
1413	-0.0621488	
1414	-0.0621488	
1415	0.132534	
1416	0.0709702	
1417	0	
1418	-0.0904136	
1419	-0.0301379	
1420	-0.0662672	
1421	0	
1422	-0.150689	
1423	-0.0806867	
1424	-0.0621488	
1425	0	
1426	0.33084	
1427	0	
1428	0	
1429	-0.0621488	
1430	0.388252	
1431	-0.0585123	
1432	-0.0301379	
1433	-0.331517	
1434	-0.0662672	
1435	-0.032071	
1436	0	
1437	-0.0621488	
1438	0	
1439	0	
1440	0	
1441	-0.0301379	
1442	-0.0301379	
1443	0	
1444	-0.0662672	
1445	0	
1446	-0.0342691	
1447	-0.0621488	
1448	-0.102807	
1449	0.0342691	
1450	-0.0585123	
1451	-0.124298	
1452	-0.0662672	
1453	0.0301379	
1454	0	
1455	-0.0301379	
1456	-0.117025	
1457	-0.117025	
1458	-0.132534	
1459	0	
1460	-0.110556	
1461	-0.0662672	
1462	0.0662672	
1463	0.0342691	
1464	0.160355	
1465	-0.0962129	
1466	-0.110556	
1467	-0.032071	
1468	-0.0904136	
1469	-0.0284246	
1470	0.0904136	
1471	-0.0904136	
1472	-0.032071	
1473	-0.0342691	
1474	-0.032071	
1475	-0.0621488	
1476	-0.0904136	
1477	0	
1478	-0.0621488	
1479	0	
1480	-0.210965	
1481	-0.0301379	
1482	0	
1483	0	
1484	0.0552779	
1485	0.110556	
1486	0.0301379	
1487	-0.0962129	
1488	-0.0662672	
1489	-0.0284246	
1490	-0.0284246	
1491	0.110372	
1492	0	
1493	-0.0662672	
1494	0	
1495	0	
1496	-0.032071	
1497	0.0301379	
1498	0	
1499	-0.032071	
1500	0	
1501	-0.0301379	
1502	0.0301379	
1503	-0.183953	
1504	0.0342691	
1505	-0.0301379	
1506	0	
1507	-0.0621488	
1508	0.0301379	
1509	-0.0621488	
1510	0.198802	
1511	0.032071	
1512	-0.0301379	
1513	0	
1514	-0.0284246	
1515	0	
1516	0.032071	
1517	0.0301379	
1518	-0.0904136	
1519	-0.0621488	
1520	0.0662672	
1521	-0.0585123	
1522	0	
1523	-0.032071	
1524	0	
1525	-0.0904136	
1526	0.0621488	
1527	0.0621488	
1528	-0.0962129	
